LCLid,stdorToU,datetime,KWH/hh
MAC000062,Std,2012-07-31 06:30:00,0.285
MAC000062,Std,2012-09-21 01:30:00,0.138
MAC000062,Std,2012-11-17 23:00:00,0.471
MAC000062,Std,2013-02-02 22:30:00,0.33
MAC000062,Std,2013-05-05 10:30:00,0.441
MAC000062,Std,2013-09-07 03:00:00,0.166
MAC000062,Std,2014-01-01 14:00:00,0.329
MAC000062,Std,2014-01-09 18:00:00,0.28
MAC000063,Std,2011-12-20 16:00:00,0.404
MAC000063,Std,2011-12-25 08:00:00,0.186
MAC000063,Std,2011-12-30 06:30:00,0.092
MAC000063,Std,2012-05-19 00:30:00,0.103
MAC000063,Std,2012-08-06 12:00:00,0.176
MAC000063,Std,2012-09-07 11:30:00,0.212
MAC000063,Std,2012-12-25 00:30:00,0.107
MAC000063,Std,2013-01-09 08:30:00,0.245
MAC000063,Std,2013-03-28 15:00:00,0.351
MAC000063,Std,2013-05-27 20:00:00,0.61
MAC000063,Std,2013-06-20 05:00:00,0.169
MAC000063,Std,2013-08-01 05:30:00,0.144
MAC000063,Std,2013-08-03 14:30:00,0.116
MAC000063,Std,2013-08-25 19:00:00,0.548
MAC000066,Std,2012-11-18 10:30:00,0.29
MAC000066,Std,2013-02-18 19:30:00,0.162
MAC000066,Std,2013-03-31 14:30:00,0.153
MAC000066,Std,2013-08-31 22:30:00,0.085
MAC000066,Std,2013-09-11 03:00:00,0.05
MAC000066,Std,2013-11-11 15:00:00,0.141
MAC000066,Std,2014-01-06 09:00:00,0.196
MAC000067,Std,2012-03-04 18:00:00,0.162
MAC000067,Std,2012-07-03 08:30:00,0.089
MAC000067,Std,2012-08-07 01:30:00,0.091
MAC000067,Std,2013-03-03 23:30:00,0.221
MAC000067,Std,2013-03-28 05:00:00,0.221
MAC000067,Std,2013-05-21 07:00:00,0.196
MAC000067,Std,2013-09-01 04:30:00,0.037
MAC000068,Std,2011-12-20 20:30:00,0.685
MAC000068,Std,2012-01-24 13:00:00,0.615
MAC000068,Std,2012-05-15 02:30:00,0.079
MAC000068,Std,2012-05-18 15:00:00,0.161
MAC000068,Std,2012-06-06 02:30:00,0.063
MAC000068,Std,2013-05-05 08:30:00,0.267
MAC000068,Std,2013-05-10 23:00:00,0.063
MAC000068,Std,2013-08-14 13:00:00,0.423
MAC000068,Std,2013-11-23 06:00:00,0.171
MAC000068,Std,2014-02-03 06:30:00,0.066
MAC000069,Std,2012-02-04 04:00:00,0.34
MAC000069,Std,2012-02-29 19:30:00,0.223
MAC000069,Std,2012-03-15 01:00:00,0.307
MAC000069,Std,2012-04-04 23:30:00,0.221
MAC000069,Std,2012-08-21 11:30:00,0.167
MAC000069,Std,2012-08-25 10:30:00,0.11
MAC000069,Std,2012-12-10 07:30:00,0.295
MAC000069,Std,2013-01-02 21:30:00,0.26
MAC000069,Std,2013-09-28 12:30:00,0.054
MAC000070,Std,2012-01-24 12:00:00,0.028
MAC000070,Std,2012-03-13 20:00:00,0.051
MAC000070,Std,2012-07-17 07:30:00,0.0
MAC000070,Std,2012-10-13 00:00:00,0.013
MAC000070,Std,2013-01-07 23:30:00,0.028
MAC000070,Std,2013-03-15 23:00:00,0.001
MAC000070,Std,2013-05-11 22:00:00,0.117
MAC000070,Std,2013-06-27 14:30:00,0.02
MAC000070,Std,2013-07-29 06:30:00,0.372
MAC000070,Std,2013-10-25 03:00:00,0.0
MAC000070,Std,2013-11-19 19:30:00,0.245
MAC000070,Std,2013-12-31 01:00:00,0.047
MAC000072,Std,2012-01-31 20:30:00,0.176
MAC000072,Std,2012-04-11 21:00:00,0.082
MAC000072,Std,2012-05-17 15:30:00,0.012
MAC000072,Std,2012-06-20 03:00:00,0.035
MAC000072,Std,2013-02-05 17:00:00,0.085
MAC000072,Std,2013-04-12 03:00:00,0.021
MAC000072,Std,2013-05-06 00:00:00,0.13
MAC000072,Std,2013-05-19 13:00:00,1.29
MAC000072,Std,2013-08-11 10:00:00,0.145
MAC000072,Std,2013-09-03 13:00:00,0.008
MAC000072,Std,2013-10-08 14:00:00,0.021
MAC000072,Std,2013-10-28 18:30:00,0.379
MAC000072,Std,2013-11-01 08:00:00,0.079
MAC000072,Std,2013-12-19 20:30:00,0.092
MAC000073,Std,2012-06-07 18:00:00,0.03
MAC000073,Std,2012-07-29 00:00:00,0.071
MAC000073,Std,2012-08-31 21:00:00,0.062
MAC000074,Std,2012-05-08 15:30:00,0.256
MAC000074,Std,2013-02-17 06:30:00,0.282
MAC000074,Std,2013-05-14 05:30:00,0.09
MAC000074,Std,2013-11-03 10:00:00,0.181
MAC000074,Std,2014-02-24 02:30:00,0.056
MAC000077,Std,2011-12-27 04:30:00,0.053
MAC000077,Std,2012-09-18 15:30:00,0.121
MAC000077,Std,2012-12-29 06:30:00,0.043
MAC000077,Std,2013-10-01 04:30:00,0.028
MAC000077,Std,2014-02-20 17:30:00,0.209
MAC000077,Std,2014-02-26 08:00:00,0.022
MAC000078,Std,2012-01-15 19:00:00,0.14
MAC000078,Std,2012-05-19 07:30:00,0.017
MAC000078,Std,2012-12-17 09:00:00,0.249
MAC000078,Std,2012-12-27 23:00:00,0.016
MAC000078,Std,2013-01-19 07:30:00,0.017
MAC000078,Std,2013-04-10 13:00:00,0.042
MAC000078,Std,2013-04-17 08:00:00,0.229
MAC000078,Std,2013-05-19 00:00:00,0.017
MAC000078,Std,2013-05-22 18:00:00,0.049
MAC000078,Std,2013-05-25 09:00:00,0.015
MAC000078,Std,2013-07-08 02:30:00,0.049
MAC000078,Std,2013-09-26 23:00:00,0.058
MAC000079,Std,2012-03-02 12:30:00,0.408
MAC000079,Std,2012-05-21 23:30:00,0.542
MAC000079,Std,2012-06-17 22:00:00,0.55
MAC000079,Std,2012-09-08 03:30:00,0.121
MAC000079,Std,2012-10-19 01:30:00,0.133
MAC000079,Std,2012-11-15 19:30:00,1.098
MAC000079,Std,2012-12-27 12:00:00,0.165
MAC000079,Std,2013-01-14 05:00:00,0.129
MAC000079,Std,2013-04-28 06:00:00,0.156
MAC000079,Std,2013-04-29 18:00:00,0.125
MAC000079,Std,2013-09-03 09:00:00,0.126
MAC000079,Std,2014-01-02 07:30:00,0.152
MAC000080,Std,2011-12-26 06:00:00,0.034
MAC000080,Std,2012-03-25 19:00:00,0.125
MAC000080,Std,2012-10-27 23:00:00,0.187
MAC000080,Std,2012-11-15 10:30:00,0.048
MAC000080,Std,2012-12-26 18:30:00,0.02
MAC000080,Std,2013-03-20 04:00:00,0.025
MAC000081,Std,2011-12-13 19:30:00,0.414
MAC000081,Std,2012-04-29 07:00:00,0.084
MAC000081,Std,2012-09-04 05:30:00,0.079
MAC000081,Std,2012-09-10 03:30:00,0.106
MAC000081,Std,2012-12-20 02:30:00,0.09
MAC000081,Std,2013-07-11 01:30:00,0.147
MAC000081,Std,2013-08-23 13:30:00,0.098
MAC000081,Std,2013-11-07 14:00:00,0.09
MAC000081,Std,2013-12-17 09:30:00,0.221
MAC000081,Std,2014-01-15 05:30:00,0.087
MAC000083,Std,2012-01-22 09:30:00,0.207
MAC000083,Std,2012-02-06 19:30:00,0.574
MAC000083,Std,2012-02-08 09:00:00,0.168
MAC000083,Std,2012-03-16 04:30:00,0.124
MAC000083,Std,2012-10-23 09:00:00,0.253
MAC000083,Std,2012-10-31 11:30:00,0.404
MAC000083,Std,2012-12-06 18:00:00,0.541
MAC000083,Std,2012-12-29 21:30:00,0.518
MAC000083,Std,2013-04-28 23:00:00,0.091
MAC000083,Std,2013-05-08 14:30:00,0.09
MAC000083,Std,2013-05-19 10:00:00,0.493
MAC000083,Std,2013-06-13 20:30:00,0.238
MAC000083,Std,2013-08-10 12:30:00,0.132
MAC000083,Std,2013-10-31 23:30:00,0.485
MAC000083,Std,2013-11-16 15:00:00,0.718
MAC000083,Std,2013-11-27 23:00:00,0.161
MAC000083,Std,2014-01-31 14:00:00,0.352
MAC000084,Std,2011-12-19 21:30:00,0.459
MAC000084,Std,2012-07-23 11:00:00,0.328
MAC000084,Std,2013-02-12 18:30:00,0.287
MAC000084,Std,2013-04-24 20:30:00,0.254
MAC000084,Std,2013-09-26 16:00:00,0.22
MAC000084,Std,2013-11-12 13:30:00,0.302
MAC000084,Std,2013-11-15 18:00:00,0.261
MAC000084,Std,2013-11-20 08:00:00,0.496
MAC000084,Std,2014-01-02 11:00:00,0.165
MAC000085,Std,2012-02-10 01:30:00,0.156
MAC000085,Std,2012-03-16 04:30:00,0.068
MAC000085,Std,2012-05-05 17:30:00,1.3839999
MAC000085,Std,2012-07-02 09:00:00,0.32
MAC000085,Std,2012-07-02 19:00:00,0.87
MAC000085,Std,2012-10-27 17:00:00,1.493
MAC000085,Std,2012-12-01 22:00:00,0.613
MAC000085,Std,2012-12-06 05:30:00,0.13
MAC000085,Std,2013-01-01 03:30:00,0.152
MAC000085,Std,2013-02-09 23:00:00,0.923
MAC000085,Std,2013-02-22 16:00:00,0.339
MAC000085,Std,2013-04-24 13:00:00,0.149
MAC000085,Std,2013-07-16 15:30:00,0.219
MAC000085,Std,2013-07-31 00:30:00,0.115
MAC000085,Std,2013-11-13 07:00:00,0.15
MAC000085,Std,2013-11-17 14:30:00,0.128
MAC000086,Std,2012-03-09 13:00:00,0.044
MAC000086,Std,2012-05-04 10:00:00,0.039
MAC000086,Std,2013-01-03 13:00:00,0.083
MAC000086,Std,2013-02-17 07:00:00,0.087
MAC000086,Std,2013-07-05 11:00:00,0.109
MAC000087,Std,2012-03-16 18:30:00,0.473
MAC000087,Std,2012-04-04 10:30:00,0.283
MAC000087,Std,2012-07-08 00:00:00,0.182
MAC000087,Std,2012-09-01 08:00:00,0.201
MAC000087,Std,2012-11-20 07:30:00,0.274
MAC000087,Std,2013-05-24 10:30:00,0.343
MAC000087,Std,2013-12-30 04:00:00,0.137
MAC000087,Std,2013-12-30 23:30:00,0.189
MAC000089,Std,2012-01-14 03:00:00,0.125
MAC000089,Std,2012-01-24 22:30:00,0.362
MAC000089,Std,2012-03-28 14:30:00,0.073
MAC000089,Std,2012-07-12 09:00:00,0.053
MAC000089,Std,2012-12-16 19:00:00,0.037
MAC000089,Std,2013-01-28 22:30:00,0.033
MAC000089,Std,2013-02-01 11:00:00,0.05
MAC000089,Std,2013-09-13 10:00:00,0.095
MAC000089,Std,2013-10-11 04:30:00,0.038
MAC000089,Std,2014-01-02 17:30:00,1.479
MAC000089,Std,2014-01-06 00:00:00,0.058
MAC000090,Std,2011-12-31 03:30:00,0.056
MAC000090,Std,2012-06-04 01:00:00,0.569
MAC000090,Std,2012-06-24 14:00:00,0.135
MAC000090,Std,2012-09-11 05:00:00,0.094
MAC000090,Std,2012-11-07 20:30:00,0.132
MAC000090,Std,2012-12-10 20:00:00,0.753
MAC000090,Std,2013-05-18 09:00:00,0.083
MAC000090,Std,2013-12-06 22:30:00,0.138
MAC000090,Std,2014-01-23 01:00:00,1.6109999
MAC000091,Std,2012-02-01 04:30:00,0.069
MAC000091,Std,2012-02-28 20:00:00,0.228
MAC000091,Std,2012-03-22 19:30:00,0.267
MAC000091,Std,2012-05-14 06:00:00,0.219
MAC000091,Std,2012-05-17 12:30:00,0.112
MAC000091,Std,2012-11-16 14:00:00,0.164
MAC000091,Std,2013-02-05 07:30:00,0.221
MAC000091,Std,2013-03-23 11:00:00,0.292
MAC000091,Std,2013-04-13 02:30:00,0.065
MAC000091,Std,2013-05-23 09:00:00,0.17
MAC000091,Std,2013-11-25 04:00:00,0.055
MAC000091,Std,2014-02-05 16:00:00,0.245
MAC000092,Std,2012-02-18 12:00:00,0.008
MAC000092,Std,2012-04-04 13:30:00,0.197
MAC000092,Std,2012-06-03 04:00:00,0.0
MAC000092,Std,2012-09-01 00:00:00,0.009
MAC000092,Std,2012-09-11 01:00:00,0.0
MAC000092,Std,2012-10-06 12:30:00,0.031
MAC000092,Std,2012-11-05 12:00:00,0.062
MAC000092,Std,2013-04-07 18:00:00,0.089
MAC000092,Std,2013-09-26 00:00:00,0.015
MAC000092,Std,2014-02-01 22:00:00,0.197
MAC000092,Std,2014-02-06 11:00:00,0.005
MAC000093,Std,2012-07-25 00:30:00,0.093
MAC000093,Std,2012-08-09 03:30:00,0.076
MAC000093,Std,2012-10-26 21:00:00,0.659
MAC000093,Std,2013-02-15 00:30:00,0.082
MAC000093,Std,2013-03-14 16:30:00,0.119
MAC000093,Std,2013-10-02 18:00:00,0.265
MAC000093,Std,2013-10-28 20:00:00,0.395
MAC000093,Std,2014-01-10 10:00:00,0.381
MAC000093,Std,2014-01-12 11:30:00,0.126
MAC000093,Std,2014-02-23 20:00:00,0.465
MAC000094,Std,2012-01-21 00:30:00,0.234
MAC000094,Std,2012-01-23 11:30:00,0.179
MAC000094,Std,2012-02-01 17:00:00,0.11
MAC000094,Std,2012-06-28 18:30:00,0.198
MAC000094,Std,2012-08-19 06:00:00,0.106
MAC000094,Std,2012-10-10 00:30:00,0.125
MAC000094,Std,2012-10-11 08:00:00,0.123
MAC000094,Std,2012-12-07 13:00:00,0.139
MAC000094,Std,2012-12-14 12:30:00,0.099
MAC000094,Std,2012-12-23 13:30:00,0.142
MAC000094,Std,2013-05-04 19:30:00,0.126
MAC000094,Std,2013-06-17 18:30:00,0.148
MAC000094,Std,2013-10-02 14:30:00,0.117
MAC000094,Std,2013-12-08 03:00:00,0.11
MAC000094,Std,2014-01-25 14:00:00,0.096
MAC000094,Std,2014-01-31 00:00:00,0.53
MAC000094,Std,2014-02-24 21:30:00,0.296
MAC000095,Std,2012-01-18 10:30:00,0.075
MAC000095,Std,2012-02-06 23:30:00,0.302
MAC000095,Std,2012-02-17 14:30:00,0.081
MAC000095,Std,2012-03-02 09:00:00,0.177
MAC000095,Std,2012-04-07 18:30:00,0.11
MAC000095,Std,2012-04-13 06:30:00,0.102
MAC000095,Std,2012-07-16 10:00:00,0.088
MAC000095,Std,2012-07-29 13:30:00,0.088
MAC000095,Std,2012-11-04 18:30:00,0.423
MAC000095,Std,2013-09-26 07:00:00,0.047
MAC000096,Std,2012-02-07 05:00:00,0.274
MAC000096,Std,2012-02-23 15:30:00,0.349
MAC000096,Std,2012-04-13 05:30:00,0.275
MAC000096,Std,2012-09-22 18:00:00,0.554
MAC000096,Std,2012-10-17 19:00:00,1.4859999
MAC000096,Std,2012-11-12 03:30:00,0.393
MAC000096,Std,2013-04-26 06:30:00,0.359
MAC000096,Std,2013-05-17 04:00:00,0.182
MAC000096,Std,2013-09-27 05:00:00,0.478
MAC000097,Std,2011-12-25 20:30:00,0.137
MAC000097,Std,2011-12-28 01:30:00,0.277
MAC000097,Std,2012-03-31 10:00:00,1.087
MAC000097,Std,2012-10-20 16:00:00,0.781
MAC000097,Std,2012-12-04 10:30:00,0.365
MAC000097,Std,2012-12-23 21:00:00,0.367
MAC000097,Std,2013-04-22 10:30:00,0.224
MAC000097,Std,2013-04-24 23:30:00,0.131
MAC000097,Std,2013-04-25 19:00:00,0.538
MAC000097,Std,2013-05-24 19:00:00,0.535
MAC000097,Std,2013-06-06 12:30:00,0.106
MAC000097,Std,2013-08-11 18:30:00,0.782
MAC000098,Std,2012-11-24 10:30:00,0.366
MAC000098,Std,2013-01-26 19:00:00,0.242
MAC000098,Std,2013-04-18 17:30:00,0.123
MAC000098,Std,2013-07-12 05:00:00,0.338
MAC000099,Std,2012-01-19 10:00:00,0.102
MAC000099,Std,2012-05-07 16:00:00,0.02
MAC000099,Std,2012-05-30 23:30:00,0.039
MAC000099,Std,2012-06-28 22:00:00,0.156
MAC000099,Std,2012-10-08 05:30:00,0.025
MAC000099,Std,2012-11-15 02:00:00,0.088
MAC000099,Std,2012-12-20 08:00:00,0.07
MAC000099,Std,2013-07-31 23:00:00,0.078
MAC000099,Std,2013-09-03 09:00:00,0.13
MAC000099,Std,2014-01-26 22:00:00,0.064
MAC000100,Std,2012-01-06 10:30:00,0.108
MAC000100,Std,2012-01-31 03:30:00,0.103
MAC000100,Std,2012-02-24 09:30:00,0.824
MAC000100,Std,2012-04-09 05:30:00,0.072
MAC000100,Std,2012-04-27 00:00:00,0.067
MAC000100,Std,2012-05-06 17:30:00,0.06
MAC000100,Std,2012-06-30 14:30:00,0.106
MAC000100,Std,2012-10-17 06:30:00,0.124
MAC000100,Std,2013-01-13 05:30:00,0.088
MAC000100,Std,2013-04-12 23:00:00,0.092
MAC000100,Std,2013-12-18 02:00:00,0.095
MAC000100,Std,2013-12-20 17:30:00,0.309
MAC000100,Std,2013-12-29 17:00:00,0.234
MAC000101,Std,2012-01-05 18:30:00,0.325
MAC000101,Std,2012-03-02 16:00:00,0.123
MAC000101,Std,2012-04-10 17:30:00,0.167
MAC000101,Std,2012-06-02 02:00:00,0.096
MAC000101,Std,2012-09-25 20:00:00,0.209
MAC000101,Std,2012-11-16 12:30:00,0.049
MAC000101,Std,2013-01-14 22:00:00,0.171
MAC000101,Std,2013-01-15 07:00:00,0.105
MAC000101,Std,2013-01-15 14:30:00,0.389
MAC000101,Std,2013-04-24 04:30:00,0.059
MAC000101,Std,2013-05-19 17:30:00,0.146
MAC000101,Std,2013-07-21 05:30:00,0.233
MAC000101,Std,2013-07-23 13:30:00,0.083
MAC000101,Std,2014-01-29 16:30:00,0.276
MAC000102,Std,2012-01-09 06:30:00,0.028
MAC000102,Std,2012-03-14 13:00:00,0.053
MAC000102,Std,2012-06-10 21:00:00,0.07
MAC000102,Std,2012-06-21 07:00:00,0.041
MAC000102,Std,2012-07-02 23:00:00,0.092
MAC000102,Std,2012-07-15 04:00:00,0.031
MAC000102,Std,2012-09-15 07:00:00,0.061
MAC000102,Std,2012-10-25 03:30:00,0.06
MAC000102,Std,2013-01-29 05:00:00,0.085
MAC000102,Std,2013-03-05 01:00:00,0.031
MAC000102,Std,2013-05-15 07:00:00,0.039
MAC000102,Std,2013-09-26 04:30:00,0.041
MAC000102,Std,2013-12-03 20:00:00,0.083
MAC000103,Std,2012-02-06 12:00:00,0.462
MAC000103,Std,2012-03-22 09:00:00,0.474
MAC000103,Std,2012-06-01 12:00:00,0.201
MAC000103,Std,2012-07-13 09:30:00,0.258
MAC000103,Std,2013-05-22 21:30:00,0.208
MAC000103,Std,2013-08-31 05:00:00,0.206
MAC000103,Std,2013-10-01 13:00:00,0.278
MAC000103,Std,2013-10-09 21:00:00,0.433
MAC000103,Std,2013-10-10 07:30:00,0.581
MAC000103,Std,2013-11-09 04:30:00,0.193
MAC000104,Std,2011-12-13 16:30:00,0.227
MAC000104,Std,2012-01-20 23:00:00,0.249
MAC000104,Std,2012-01-27 14:30:00,0.141
MAC000104,Std,2012-03-14 22:30:00,0.083
MAC000104,Std,2012-05-06 01:30:00,0.111
MAC000104,Std,2012-05-14 21:30:00,0.277
MAC000104,Std,2012-06-15 16:00:00,0.182
MAC000104,Std,2012-08-30 03:30:00,0.019
MAC000104,Std,2012-12-11 22:30:00,0.015
MAC000104,Std,2013-01-07 09:00:00,0.045
MAC000104,Std,2013-01-16 21:00:00,0.18
MAC000104,Std,2013-02-06 07:30:00,0.205
MAC000104,Std,2013-05-09 14:00:00,0.319
MAC000104,Std,2013-05-09 17:00:00,0.123
MAC000104,Std,2013-09-13 19:30:00,0.742
MAC000104,Std,2013-11-10 02:00:00,0.043
MAC000104,Std,2014-01-10 19:30:00,1.4450001
MAC000105,Std,2012-04-29 18:00:00,2.994
MAC000105,Std,2012-07-20 14:00:00,0.319
MAC000105,Std,2013-03-17 13:30:00,1.411
MAC000105,Std,2013-03-19 14:30:00,1.183
MAC000105,Std,2013-11-11 12:00:00,1.473
MAC000108,Std,2011-12-27 22:30:00,0.104
MAC000108,Std,2012-01-02 15:30:00,0.119
MAC000108,Std,2012-01-12 09:30:00,0.007
MAC000108,Std,2012-10-07 06:00:00,0.006
MAC000108,Std,2012-12-15 16:00:00,0.121
MAC000108,Std,2013-02-02 17:00:00,0.018
MAC000108,Std,2013-02-09 22:00:00,0.086
MAC000108,Std,2013-02-27 01:30:00,0.034
MAC000108,Std,2013-05-25 21:00:00,0.081
MAC000108,Std,2013-06-21 03:30:00,0.069
MAC000108,Std,2013-07-17 07:00:00,0.065
MAC000108,Std,2013-09-01 09:00:00,0.028
MAC000108,Std,2013-10-13 20:30:00,0.081
MAC000108,Std,2013-11-15 21:00:00,0.082
MAC000108,Std,2013-12-28 07:30:00,0.006
MAC000108,Std,2014-01-04 11:00:00,0.053
MAC000110,Std,2012-01-17 04:00:00,0.103
MAC000110,Std,2012-03-14 07:30:00,0.141
MAC000110,Std,2012-03-25 16:00:00,0.387
MAC000110,Std,2012-04-18 13:00:00,0.246
MAC000110,Std,2012-07-19 09:00:00,0.192
MAC000110,Std,2012-08-16 21:00:00,0.408
MAC000110,Std,2012-09-28 08:30:00,0.124
MAC000110,Std,2012-11-28 19:30:00,0.209
MAC000110,Std,2013-01-02 10:00:00,0.134
MAC000110,Std,2013-02-20 05:30:00,0.064
MAC000110,Std,2013-04-29 10:30:00,0.086
MAC000110,Std,2013-07-30 20:00:00,0.344
MAC000110,Std,2013-11-29 23:00:00,0.511
MAC000110,Std,2014-01-27 18:00:00,0.369
MAC000110,Std,2014-02-01 06:00:00,0.108
MAC000110,Std,2014-02-07 10:00:00,0.138
MAC000111,Std,2012-02-12 09:30:00,0.129
MAC000111,Std,2012-04-18 00:30:00,0.167
MAC000111,Std,2012-05-16 21:00:00,0.282
MAC000111,Std,2012-05-26 15:00:00,0.184
MAC000111,Std,2012-10-05 22:00:00,0.309
MAC000111,Std,2013-01-12 18:00:00,0.489
MAC000111,Std,2013-10-03 01:30:00,0.087
MAC000111,Std,2013-12-30 11:30:00,0.054
MAC000112,Std,2012-08-29 16:00:00,0.132
MAC000112,Std,2012-09-21 04:00:00,0.111
MAC000112,Std,2012-12-12 17:30:00,0.285
MAC000112,Std,2013-04-02 15:00:00,0.201
MAC000112,Std,2013-06-29 18:30:00,0.136
MAC000112,Std,2013-09-16 18:00:00,0.232
MAC000112,Std,2013-09-23 08:00:00,0.863
MAC000112,Std,2013-11-26 01:30:00,0.113
MAC000112,Std,2014-01-17 20:00:00,0.245
MAC000113,Std,2012-02-21 04:30:00,0.194
MAC000113,Std,2012-04-20 07:00:00,0.761
MAC000113,Std,2012-05-20 16:00:00,0.813
MAC000113,Std,2012-07-01 02:00:00,0.143
MAC000113,Std,2012-08-20 16:30:00,0.193
MAC000113,Std,2012-10-01 15:30:00,0.442
MAC000113,Std,2013-05-05 00:00:00,1.126
MAC000113,Std,2013-05-19 06:30:00,0.526
MAC000113,Std,2013-12-01 21:30:00,0.957
MAC000113,Std,2013-12-11 18:00:00,0.75
MAC000113,Std,2013-12-23 04:00:00,0.42
MAC000114,Std,2011-12-29 16:30:00,0.07
MAC000114,Std,2012-03-10 08:00:00,0.649
MAC000114,Std,2012-03-26 13:30:00,0.037
MAC000114,Std,2012-06-15 01:00:00,0.066
MAC000114,Std,2012-09-05 09:00:00,0.057
MAC000114,Std,2012-09-25 18:00:00,0.08
MAC000114,Std,2012-10-02 12:00:00,0.043
MAC000114,Std,2012-10-02 21:30:00,0.118
MAC000114,Std,2012-11-04 09:00:00,0.048
MAC000115,Std,2012-06-10 00:00:00,0.067
MAC000115,Std,2012-06-17 20:00:00,0.148
MAC000115,Std,2013-03-04 18:00:00,0.155
MAC000115,Std,2013-04-05 00:30:00,0.087
MAC000115,Std,2013-04-05 20:30:00,0.314
MAC000115,Std,2013-04-23 00:30:00,0.101
MAC000115,Std,2013-07-20 17:00:00,0.101
MAC000115,Std,2013-08-09 07:30:00,0.115
MAC000115,Std,2013-08-10 13:00:00,0.05
MAC000115,Std,2013-09-17 23:30:00,0.129
MAC000115,Std,2013-09-21 22:00:00,0.216
MAC000115,Std,2013-12-23 02:00:00,0.112
MAC000115,Std,2014-01-10 00:30:00,0.142
MAC000116,Std,2012-01-27 15:00:00,0.676
MAC000116,Std,2012-02-04 01:30:00,0.471
MAC000116,Std,2012-04-04 01:00:00,0.367
MAC000116,Std,2012-06-19 17:30:00,0.399
MAC000116,Std,2012-08-28 18:30:00,0.298
MAC000116,Std,2013-08-24 19:00:00,0.831
MAC000116,Std,2013-10-29 16:00:00,1.13
MAC000116,Std,2013-11-25 00:00:00,0.532
MAC000116,Std,2014-01-27 06:30:00,0.803
MAC000116,Std,2014-02-10 13:00:00,1.365
MAC000116,Std,2014-02-21 12:00:00,0.365
MAC000117,Std,2012-01-12 12:00:00,0.112
MAC000117,Std,2012-03-04 18:00:00,0.859
MAC000117,Std,2012-04-05 03:30:00,0.086
MAC000117,Std,2012-05-10 09:30:00,0.078
MAC000117,Std,2012-06-05 12:30:00,0.332
MAC000117,Std,2012-08-02 04:30:00,0.081
MAC000117,Std,2012-09-30 22:30:00,0.107
MAC000117,Std,2013-01-04 21:00:00,0.224
MAC000117,Std,2013-03-04 02:00:00,0.095
MAC000117,Std,2013-10-01 14:30:00,0.07
MAC000117,Std,2013-11-11 04:00:00,0.078
MAC000118,Std,2012-01-05 03:00:00,0.083
MAC000118,Std,2012-02-06 19:00:00,0.161
MAC000118,Std,2012-04-02 11:30:00,0.087
MAC000118,Std,2012-07-28 09:30:00,0.084
MAC000118,Std,2012-09-23 23:30:00,0.07
MAC000118,Std,2012-09-26 19:00:00,0.385
MAC000118,Std,2012-11-07 21:00:00,0.15
MAC000118,Std,2012-12-15 15:30:00,0.07
MAC000118,Std,2013-03-13 08:30:00,0.059
MAC000118,Std,2013-06-10 03:30:00,0.072
MAC000118,Std,2013-07-09 18:00:00,0.182
MAC000118,Std,2013-08-17 23:00:00,0.171
MAC000118,Std,2013-09-22 08:00:00,0.071
MAC000118,Std,2013-11-21 19:30:00,0.859
MAC000118,Std,2014-01-02 04:00:00,0.256
MAC000119,Std,2012-03-27 10:00:00,0.551
MAC000119,Std,2012-04-09 03:00:00,0.053
MAC000119,Std,2012-08-21 22:30:00,0.085
MAC000119,Std,2012-09-27 00:30:00,0.58
MAC000119,Std,2012-11-28 21:00:00,1.046
MAC000119,Std,2013-02-03 23:00:00,0.915
MAC000119,Std,2013-03-11 06:30:00,0.038
MAC000119,Std,2013-04-04 18:30:00,0.269
MAC000119,Std,2013-05-05 22:00:00,0.862
MAC000119,Std,2013-05-19 21:30:00,0.898
MAC000119,Std,2013-06-02 06:00:00,0.03
MAC000119,Std,2013-06-15 11:00:00,0.055
MAC000119,Std,2013-06-16 17:00:00,0.104
MAC000119,Std,2013-08-04 17:30:00,0.158
MAC000119,Std,2013-10-24 07:30:00,0.248
MAC000120,Std,2012-06-18 16:00:00,0.058
MAC000120,Std,2012-07-02 01:00:00,0.034
MAC000120,Std,2012-08-18 11:30:00,0.041
MAC000120,Std,2012-09-03 18:30:00,0.063
MAC000120,Std,2012-12-04 05:00:00,0.074
MAC000120,Std,2012-12-20 12:00:00,0.103
MAC000120,Std,2013-01-08 16:00:00,0.0
MAC000120,Std,2013-03-30 11:00:00,0.009
MAC000120,Std,2013-05-22 16:00:00,0.024
MAC000120,Std,2013-07-12 19:00:00,0.041
MAC000121,Std,2012-01-08 11:30:00,0.466
MAC000121,Std,2012-05-02 11:30:00,0.099
MAC000121,Std,2012-12-26 12:30:00,0.321
MAC000121,Std,2013-03-31 06:30:00,0.261
MAC000121,Std,2013-06-26 01:00:00,0.079
MAC000121,Std,2013-08-27 22:00:00,0.38
MAC000121,Std,2013-09-03 01:30:00,0.15
MAC000121,Std,2014-02-17 00:30:00,0.33
MAC000122,Std,2012-04-03 10:00:00,0.079
MAC000122,Std,2012-04-28 12:00:00,0.075
MAC000122,Std,2012-05-28 14:30:00,0.08
MAC000122,Std,2012-06-28 01:00:00,0.014
MAC000122,Std,2012-08-23 17:30:00,0.18
MAC000122,Std,2012-11-27 05:00:00,0.033
MAC000122,Std,2013-03-12 05:00:00,0.016
MAC000122,Std,2013-03-27 23:30:00,0.129
